3, 256, 0.01,  1.7250586032867432, 0.8081, 0.10405576229095459
8, 256, 0.01,  1.9364190816879272, 0.564, 0.1399439424276352
3, 256, 0.01,  1.71426964700222, 0.8132, 0.08503196388483047
8, 256, 0.01,  1.8948567509651184, 0.6727, 0.15075898170471191
3, 256, 0.01,  1.7056828826665877, 0.8139, 0.07571516931056976
8, 256, 0.01,  1.8571736633777618, 0.7054, 0.13705764710903168
3, 256, 0.01,  1.698323240876198, 0.8165, 0.07350107282400131
3, 256, 0.01,  1.6960045635700225, 0.8183, 0.08108934760093689
8, 256, 0.01,  1.8301057875156403, 0.7181, 0.12510831654071808
8, 256, 0.01,  1.8102635204792024, 0.7251, 0.10543659329414368
8, 256, 0.01,  1.79529829621315, 0.7296, 0.09343511611223221
0, 16, 0.01,  1.8261933824539185, 0.7, 0.1311505287885666
8, 256, 0.01,  1.7836149513721467, 0.7341, 0.0918804258108139
8, 256, 0.01,  1.7743852019309998, 0.7372, 0.07865504920482635
8, 256, 0.01,  1.766838291287422, 0.741, 0.08403879404067993
0, 16, 0.01,  1.7365333379745482, 0.7843, 0.10859658569097519
8, 256, 0.01,  1.7606157422065736, 0.7428, 0.07638881355524063
8, 256, 0.01,  1.7553816974163055, 0.7446, 0.06831550598144531
8, 256, 0.01,  1.753697606921196, 0.745, 0.07107537984848022
2, 16, 0.01,  1.7253840431213379, 0.8054, 0.0992133617401123
2, 16, 0.01,  1.6866581113815307, 0.8197, 0.08077780902385712
4, 16, 0.01,  1.80601995677948, 0.708, 0.10164884477853775
4, 16, 0.01,  1.7092527898788452, 0.8378, 0.11745459586381912
16, 16, 0.01,  1.8269947986602784, 0.6639, 0.06272817403078079
16, 16, 0.01,  1.8067630889892579, 0.6688, 0.05831481143832207
0, 32, 0.01,  2.023677533807846, 0.5712, 0.19002462923526764
8, 16, 0.01,  1.7232121295928955, 0.8085, 0.09706468880176544
1, 32, 0.01,  1.9992659377594726, 0.5089, 0.14403298497200012
1, 32, 0.01,  1.7542927394659755, 0.7967, 0.11753541976213455
0, 32, 0.01,  1.7913193961682792, 0.7142, 0.08314362168312073
8, 16, 0.01,  1.6845704784393312, 0.8244, 0.08549036085605621
1, 32, 0.01,  1.6972001071174305, 0.8148, 0.10095877945423126
2, 32, 0.01,  2.005072032300809, 0.6126, 0.1893375813961029
0, 32, 0.01,  1.7618948244058286, 0.7237, 0.0747942179441452
2, 32, 0.01,  1.728766237965788, 0.8065, 0.13581041991710663
1, 16, 0.01,  1.8248363677978516, 0.6645, 0.06835327297449112
1, 16, 0.01,  1.8073763660430908, 0.6697, 0.05497158691287041
2, 32, 0.01,  1.68607381852671, 0.821, 0.07396799325942993
0, 16, 0.01,  1.7494396234512328, 0.7797, 0.12480077892541885
3, 16, 0.01,  1.8205251361846924, 0.6663, 0.09521816670894623
2, 16, 0.01,  1.7763591718673706, 0.7481, 0.14404785633087158
0, 16, 0.01,  1.7068470897674561, 0.796, 0.07844230532646179
3, 16, 0.01,  1.7438608634948731, 0.7665, 0.11691312491893768
4, 16, 0.01,  1.7569983293533324, 0.7931, 0.1258631944656372
2, 16, 0.01,  1.7015475622177123, 0.8201, 0.07194416970014572
4, 32, 0.01,  1.9748988025866376, 0.5795, 0.17904841899871826
4, 32, 0.01,  1.7753347059408315, 0.7356, 0.09025168418884277
3, 32, 0.01,  1.9455289071360335, 0.6274, 0.18306785821914673
4, 16, 0.01,  1.6996808963775634, 0.8195, 0.08955537527799606
4, 32, 0.01,  1.730328211388268, 0.7882, 0.09231620281934738
8, 32, 0.01,  2.0357960142647498, 0.5133, 0.1784777194261551
3, 32, 0.01,  1.7263004890265174, 0.8064, 0.09489810466766357
16, 32, 0.01,  1.9808712161767978, 0.5287, 0.14655864238739014
3, 32, 0.01,  1.6871496800797434, 0.8211, 0.06828579306602478
8, 32, 0.01,  1.7582503591482632, 0.7853, 0.1122128888964653
16, 32, 0.01,  1.7931974642573836, 0.7276, 0.10028429329395294
8, 32, 0.01,  1.7040104035752268, 0.805, 0.11650735884904861
16, 32, 0.01,  1.7511988185084284, 0.7449, 0.0640154629945755
0, 64, 0.01,  2.246858183745366, 0.4247, 0.13731318712234497
0, 64, 0.01,  2.0435381368467005, 0.5393, 0.17844071984291077
1, 16, 0.01,  1.83408593044281, 0.6555, 0.06839583069086075
1, 16, 0.01,  1.7927606103897096, 0.7074, 0.09702656418085098
0, 64, 0.01,  1.8666764376269784, 0.6888, 0.1392180174589157
0, 16, 0.01,  1.8577145332336427, 0.6369, 0.08602892607450485
0, 64, 0.01,  1.7995923871447326, 0.7149, 0.08330145478248596
0, 16, 0.01,  1.811121057510376, 0.6881, 0.0808408260345459
0, 64, 0.01,  1.770567751993799, 0.7271, 0.07389319688081741
2, 16, 0.01,  1.769188250541687, 0.7788, 0.11528144031763077
3, 16, 0.01,  1.8156045223236084, 0.7056, 0.1323155164718628
0, 64, 0.01,  1.7665628544084586, 0.7274, 0.07389092445373535
3, 16, 0.01,  1.7384009401321412, 0.7885, 0.0898556187748909
2, 16, 0.01,  1.7063539319992065, 0.812, 0.09784618765115738
16, 16, 0.01,  1.8162912021636963, 0.6652, 0.08079048246145248
4, 16, 0.01,  1.7679098247528076, 0.7767, 0.11851146817207336
16, 16, 0.01,  1.753637254524231, 0.747, 0.104746975004673
0, 32, 0.01,  2.0132577514496095, 0.546, 0.15853706002235413
4, 16, 0.01,  1.7129684072494507, 0.7992, 0.07556813210248947
8, 16, 0.01,  1.7405025531768799, 0.8007, 0.1173626035451889
